,acousticness,analysis_url,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,year
98,0.981,https://api.spotify.com/v1/audio-analysis/1Pomj0gyzPNGIz7VWZxXF1,0.531,181905,0.234,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'folk', 'texas blues', 'traditional blues', 'traditional folk']",1Pomj0gyzPNGIz7VWZxXF1,3.96e-06,5,0.123,-11.415,1,0.0432,133.968,4,https://api.spotify.com/v1/tracks/1Pomj0gyzPNGIz7VWZxXF1,audio_features,spotify:track:1Pomj0gyzPNGIz7VWZxXF1,0.891,1920s
99,0.983,https://api.spotify.com/v1/audio-analysis/5OhersWDAFaUwY6VawMqiS,0.581,197133,0.131,['new orleans jazz'],5OhersWDAFaUwY6VawMqiS,0.051,10,0.872,-11.809,1,0.049,107.755,4,https://api.spotify.com/v1/tracks/5OhersWDAFaUwY6VawMqiS,audio_features,spotify:track:5OhersWDAFaUwY6VawMqiS,0.404,1920s
100,0.923,https://api.spotify.com/v1/audio-analysis/27NsByW5gIUW8U31Z1qNmv,0.485,210120,0.21,['cajun'],27NsByW5gIUW8U31Z1qNmv,0.00549,0,0.326,-17.6,1,0.0343,131.92,4,https://api.spotify.com/v1/tracks/27NsByW5gIUW8U31Z1qNmv,audio_features,spotify:track:27NsByW5gIUW8U31Z1qNmv,0.631,1920s
101,0.928,https://api.spotify.com/v1/audio-analysis/30bSua65mltQBAG3OyQEry,0.757,159120,0.229,['vintage country folk'],30bSua65mltQBAG3OyQEry,0.0,8,0.34,-13.916,1,0.0662,94.223,4,https://api.spotify.com/v1/tracks/30bSua65mltQBAG3OyQEry,audio_features,spotify:track:30bSua65mltQBAG3OyQEry,0.851,1920s
102,0.809,https://api.spotify.com/v1/audio-analysis/0GKSHjAUH6fg2o3etnhSzW,0.659,207800,0.486,"['adult standards', 'big band', 'christmas', 'lounge', 'swing', 'vocal harmony group', 'vocal jazz']",0GKSHjAUH6fg2o3etnhSzW,0.752,4,0.139,-13.38,1,0.0654,127.109,4,https://api.spotify.com/v1/tracks/0GKSHjAUH6fg2o3etnhSzW,audio_features,spotify:track:0GKSHjAUH6fg2o3etnhSzW,0.694,1920s
103,0.977,https://api.spotify.com/v1/audio-analysis/00UiwCuRbRiuPm3nltXBHC,0.653,187227,0.382,"['country gospel', 'cowboy western', 'nashville sound', 'traditional country', 'western swing']",00UiwCuRbRiuPm3nltXBHC,0.0,8,0.241,-9.596,1,0.0376,98.209,4,https://api.spotify.com/v1/tracks/00UiwCuRbRiuPm3nltXBHC,audio_features,spotify:track:00UiwCuRbRiuPm3nltXBHC,0.714,1920s
104,0.986,https://api.spotify.com/v1/audio-analysis/78Y3Z9Ltg4ogL3VScqSgOP,0.481,184307,0.194,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",78Y3Z9Ltg4ogL3VScqSgOP,7.2e-05,10,0.194,-14.894,1,0.0387,171.658,3,https://api.spotify.com/v1/tracks/78Y3Z9Ltg4ogL3VScqSgOP,audio_features,spotify:track:78Y3Z9Ltg4ogL3VScqSgOP,0.517,1920s
105,0.991,https://api.spotify.com/v1/audio-analysis/6Gv1IZayHtjMuF3HHSX907,0.466,178160,0.336,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",6Gv1IZayHtjMuF3HHSX907,0.000418,6,0.279,-17.624,0,0.0338,148.249,4,https://api.spotify.com/v1/tracks/6Gv1IZayHtjMuF3HHSX907,audio_features,spotify:track:6Gv1IZayHtjMuF3HHSX907,0.96,1920s
106,0.89,https://api.spotify.com/v1/audio-analysis/30vlYkT6mzbwlS3gp1XSs8,0.474,196467,0.303,"['appalachian folk', 'banjo', 'old-time']",30vlYkT6mzbwlS3gp1XSs8,0.0115,7,0.161,-15.868,0,0.0451,136.305,3,https://api.spotify.com/v1/tracks/30vlYkT6mzbwlS3gp1XSs8,audio_features,spotify:track:30vlYkT6mzbwlS3gp1XSs8,0.559,1920s
107,0.983,https://api.spotify.com/v1/audio-analysis/5deBWkYGQJTfOz918sJr09,0.727,156853,0.373,['vintage swing'],5deBWkYGQJTfOz918sJr09,0.0,3,0.0667,-6.909,1,0.0517,108.472,4,https://api.spotify.com/v1/tracks/5deBWkYGQJTfOz918sJr09,audio_features,spotify:track:5deBWkYGQJTfOz918sJr09,0.771,1920s
108,0.96,https://api.spotify.com/v1/audio-analysis/68X20KHq3QpxkMj4KZWLPU,0.694,205360,0.459,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",68X20KHq3QpxkMj4KZWLPU,0.000124,1,0.125,-11.221,1,0.0339,139.66,4,https://api.spotify.com/v1/tracks/68X20KHq3QpxkMj4KZWLPU,audio_features,spotify:track:68X20KHq3QpxkMj4KZWLPU,0.736,1920s
109,0.928,https://api.spotify.com/v1/audio-analysis/7uR3TwkMul5xes9bVdqqG5,0.772,170227,0.478,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",7uR3TwkMul5xes9bVdqqG5,1.91e-06,0,0.191,-7.45,1,0.0355,83.406,4,https://api.spotify.com/v1/tracks/7uR3TwkMul5xes9bVdqqG5,audio_features,spotify:track:7uR3TwkMul5xes9bVdqqG5,0.766,1920s
110,0.97,https://api.spotify.com/v1/audio-analysis/5omAihF3ZYrkLw1dODHUQF,0.615,180173,0.419,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",5omAihF3ZYrkLw1dODHUQF,0.349,2,0.275,-7.91,1,0.349,176.699,4,https://api.spotify.com/v1/tracks/5omAihF3ZYrkLw1dODHUQF,audio_features,spotify:track:5omAihF3ZYrkLw1dODHUQF,0.838,1920s
111,0.979,https://api.spotify.com/v1/audio-analysis/4xsC8TEVOM6yYZfvHFJd7N,0.389,187240,0.24,[],4xsC8TEVOM6yYZfvHFJd7N,0.0,5,0.092,-12.208,1,0.0662,74.553,4,https://api.spotify.com/v1/tracks/4xsC8TEVOM6yYZfvHFJd7N,audio_features,spotify:track:4xsC8TEVOM6yYZfvHFJd7N,0.439,1920s
112,0.901,https://api.spotify.com/v1/audio-analysis/0bgct3KInggc5NC65ScXMQ,0.543,198949,0.286,"['appalachian folk', 'traditional blues', 'traditional folk']",0bgct3KInggc5NC65ScXMQ,0.00447,11,0.331,-12.976,0,0.101,117.614,3,https://api.spotify.com/v1/tracks/0bgct3KInggc5NC65ScXMQ,audio_features,spotify:track:0bgct3KInggc5NC65ScXMQ,0.403,1920s
113,0.854,https://api.spotify.com/v1/audio-analysis/0yOXS18TdsQUMEytzjiX6z,0.643,194258,0.249,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",0yOXS18TdsQUMEytzjiX6z,6.91e-05,1,0.337,-12.433,1,0.0574,88.423,4,https://api.spotify.com/v1/tracks/0yOXS18TdsQUMEytzjiX6z,audio_features,spotify:track:0yOXS18TdsQUMEytzjiX6z,0.684,1920s
114,0.962,https://api.spotify.com/v1/audio-analysis/0NaUyTNqI4ojDNa0UhF0JZ,0.573,188120,0.219,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",0NaUyTNqI4ojDNa0UhF0JZ,3.71e-06,8,0.125,-13.777,1,0.031,104.869,4,https://api.spotify.com/v1/tracks/0NaUyTNqI4ojDNa0UhF0JZ,audio_features,spotify:track:0NaUyTNqI4ojDNa0UhF0JZ,0.455,1920s
115,0.901,https://api.spotify.com/v1/audio-analysis/4PTe5vP9ikHYEZWL1OQrO4,0.479,195893,0.426,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",4PTe5vP9ikHYEZWL1OQrO4,0.000379,4,0.259,-10.953,1,0.0375,110.494,4,https://api.spotify.com/v1/tracks/4PTe5vP9ikHYEZWL1OQrO4,audio_features,spotify:track:4PTe5vP9ikHYEZWL1OQrO4,0.47,1920s
116,0.925,https://api.spotify.com/v1/audio-analysis/7qkvpboEZtrRnDWcJXYz3b,0.449,181973,0.199,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",7qkvpboEZtrRnDWcJXYz3b,0.0014,6,0.116,-11.764,0,0.0356,128.616,4,https://api.spotify.com/v1/tracks/7qkvpboEZtrRnDWcJXYz3b,audio_features,spotify:track:7qkvpboEZtrRnDWcJXYz3b,0.411,1920s
117,0.979,https://api.spotify.com/v1/audio-analysis/6E9Xe7Kakho5JLD0hDnmo3,0.666,200573,0.16,"['adult standards', 'big band', 'christmas', 'lounge', 'swing', 'vintage hollywood', 'vocal jazz']",6E9Xe7Kakho5JLD0hDnmo3,2.72e-05,4,0.285,-12.127,0,0.0479,111.327,4,https://api.spotify.com/v1/tracks/6E9Xe7Kakho5JLD0hDnmo3,audio_features,spotify:track:6E9Xe7Kakho5JLD0hDnmo3,0.56,1920s
118,0.877,https://api.spotify.com/v1/audio-analysis/2M42A6S4jXIZNP7iMfm6q9,0.596,174587,0.12,[],2M42A6S4jXIZNP7iMfm6q9,0.0,11,0.0943,-17.978,1,0.0472,158.723,4,https://api.spotify.com/v1/tracks/2M42A6S4jXIZNP7iMfm6q9,audio_features,spotify:track:2M42A6S4jXIZNP7iMfm6q9,0.618,1920s
119,0.985,https://api.spotify.com/v1/audio-analysis/5wh5X99ksMwSFy2RUzBHs7,0.708,164667,0.453,"['blues', 'country blues', 'piedmont blues', 'traditional blues']",5wh5X99ksMwSFy2RUzBHs7,0.00186,3,0.149,-9.267,1,0.0368,78.84,4,https://api.spotify.com/v1/tracks/5wh5X99ksMwSFy2RUzBHs7,audio_features,spotify:track:5wh5X99ksMwSFy2RUzBHs7,0.913,1920s
120,0.959,https://api.spotify.com/v1/audio-analysis/20frwk0ZKueMICgGbM4HPk,0.801,177293,0.432,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'electric blues', 'traditional blues', 'traditional folk']",20frwk0ZKueMICgGbM4HPk,0.903,10,0.134,-8.928,1,0.0641,94.562,4,https://api.spotify.com/v1/tracks/20frwk0ZKueMICgGbM4HPk,audio_features,spotify:track:20frwk0ZKueMICgGbM4HPk,0.856,1920s
121,0.981,https://api.spotify.com/v1/audio-analysis/2EnHd4gc4u4Ks9hhuNuy5B,0.73,162733,0.284,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing', 'jazz trombone']",2EnHd4gc4u4Ks9hhuNuy5B,0.898,7,0.0966,-10.898,1,0.0613,114.847,4,https://api.spotify.com/v1/tracks/2EnHd4gc4u4Ks9hhuNuy5B,audio_features,spotify:track:2EnHd4gc4u4Ks9hhuNuy5B,0.644,1920s
122,0.952,https://api.spotify.com/v1/audio-analysis/6zY5IbVyNJRgWeu9Y2YJKp,0.486,174253,0.227,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing']",6zY5IbVyNJRgWeu9Y2YJKp,0.0726,8,0.239,-13.66,1,0.0679,155.674,4,https://api.spotify.com/v1/tracks/6zY5IbVyNJRgWeu9Y2YJKp,audio_features,spotify:track:6zY5IbVyNJRgWeu9Y2YJKp,0.503,1920s
123,0.978,https://api.spotify.com/v1/audio-analysis/14mCsmk6y1UZOgsFxmfTwU,0.617,175160,0.234,"['adult standards', 'big band', 'christmas', 'lounge', 'swing', 'vintage hollywood', 'vocal jazz']",14mCsmk6y1UZOgsFxmfTwU,0.0,3,0.0915,-8.897,1,0.0277,107.306,3,https://api.spotify.com/v1/tracks/14mCsmk6y1UZOgsFxmfTwU,audio_features,spotify:track:14mCsmk6y1UZOgsFxmfTwU,0.421,1920s
124,0.959,https://api.spotify.com/v1/audio-analysis/3Fn23IeHOVT1ekjnLK51tQ,0.835,174267,0.243,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'nashville sound', 'old-time', 'traditional blues', 'traditional country', 'traditional folk', 'western swing']",3Fn23IeHOVT1ekjnLK51tQ,0.000179,3,0.1,-15.205,1,0.0783,121.061,4,https://api.spotify.com/v1/tracks/3Fn23IeHOVT1ekjnLK51tQ,audio_features,spotify:track:3Fn23IeHOVT1ekjnLK51tQ,0.646,1920s
125,0.938,https://api.spotify.com/v1/audio-analysis/6KfXdr4wTFJJqLLLsz3Xwk,0.539,191640,0.189,"['acoustic blues', 'blues', 'country blues', 'memphis blues', 'traditional blues']",6KfXdr4wTFJJqLLLsz3Xwk,2.65e-06,5,0.337,-18.955,1,0.037,142.605,4,https://api.spotify.com/v1/tracks/6KfXdr4wTFJJqLLLsz3Xwk,audio_features,spotify:track:6KfXdr4wTFJJqLLLsz3Xwk,0.779,1920s
126,0.959,https://api.spotify.com/v1/audio-analysis/61wOqiKo2coMXzWdE9SyS6,0.566,200080,0.173,"['banjo', 'jug band', 'memphis blues']",61wOqiKo2coMXzWdE9SyS6,2.41e-05,10,0.0971,-16.769,1,0.042,132.644,4,https://api.spotify.com/v1/tracks/61wOqiKo2coMXzWdE9SyS6,audio_features,spotify:track:61wOqiKo2coMXzWdE9SyS6,0.657,1920s
127,0.937,https://api.spotify.com/v1/audio-analysis/1UFCysv3qLxS105FO0DPPh,0.736,163474,0.184,"['appalachian folk', 'banjo', 'old-time']",1UFCysv3qLxS105FO0DPPh,0.000681,7,0.179,-18.112,1,0.0492,96.109,4,https://api.spotify.com/v1/tracks/1UFCysv3qLxS105FO0DPPh,audio_features,spotify:track:1UFCysv3qLxS105FO0DPPh,0.584,1920s
128,0.89,https://api.spotify.com/v1/audio-analysis/4Jqim9XL3Xn3r1fMrLOqLC,0.561,191750,0.314,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'electric blues', 'traditional blues', 'traditional folk']",4Jqim9XL3Xn3r1fMrLOqLC,4.46e-06,0,0.421,-11.946,1,0.0713,80.604,4,https://api.spotify.com/v1/tracks/4Jqim9XL3Xn3r1fMrLOqLC,audio_features,spotify:track:4Jqim9XL3Xn3r1fMrLOqLC,0.749,1920s
129,0.973,https://api.spotify.com/v1/audio-analysis/5DsJbBwNiz183NkYzCDKIC,0.547,156177,0.241,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",5DsJbBwNiz183NkYzCDKIC,2.98e-05,1,0.259,-11.8,1,0.0662,87.88,4,https://api.spotify.com/v1/tracks/5DsJbBwNiz183NkYzCDKIC,audio_features,spotify:track:5DsJbBwNiz183NkYzCDKIC,0.569,1920s
130,0.875,https://api.spotify.com/v1/audio-analysis/4Mx7eGUVM7ZVNm1fVw7Rgp,0.583,194305,0.2,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",4Mx7eGUVM7ZVNm1fVw7Rgp,2.14e-05,2,0.135,-13.75,1,0.0355,127.599,5,https://api.spotify.com/v1/tracks/4Mx7eGUVM7ZVNm1fVw7Rgp,audio_features,spotify:track:4Mx7eGUVM7ZVNm1fVw7Rgp,0.334,1920s
131,0.996,https://api.spotify.com/v1/audio-analysis/6jsaFvCw5Y4BXDy1FIYpu0,0.608,175773,0.483,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",6jsaFvCw5Y4BXDy1FIYpu0,0.892,7,0.432,-10.404,0,0.0477,120.584,4,https://api.spotify.com/v1/tracks/6jsaFvCw5Y4BXDy1FIYpu0,audio_features,spotify:track:6jsaFvCw5Y4BXDy1FIYpu0,0.861,1920s
132,0.97,https://api.spotify.com/v1/audio-analysis/1zvpbKTUAkdgUSCh4j9pWO,0.533,182867,0.268,"['big band', 'ragtime']",1zvpbKTUAkdgUSCh4j9pWO,0.846,11,0.161,-13.391,1,0.0643,94.053,4,https://api.spotify.com/v1/tracks/1zvpbKTUAkdgUSCh4j9pWO,audio_features,spotify:track:1zvpbKTUAkdgUSCh4j9pWO,0.363,1920s
133,0.89,https://api.spotify.com/v1/audio-analysis/7aBrtJlcecozTaFo4On5d8,0.661,388360,0.198,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing']",7aBrtJlcecozTaFo4On5d8,0.758,10,0.143,-13.83,0,0.0493,112.76,4,https://api.spotify.com/v1/tracks/7aBrtJlcecozTaFo4On5d8,audio_features,spotify:track:7aBrtJlcecozTaFo4On5d8,0.588,1920s
134,0.98,https://api.spotify.com/v1/audio-analysis/3OvjzOwa49dWzkyooIyaId,0.555,194560,0.173,"['adult standards', 'bebop', 'big band', 'christmas', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']",3OvjzOwa49dWzkyooIyaId,0.0,8,0.112,-14.501,0,0.047,85.853,4,https://api.spotify.com/v1/tracks/3OvjzOwa49dWzkyooIyaId,audio_features,spotify:track:3OvjzOwa49dWzkyooIyaId,0.484,1920s
135,0.917,https://api.spotify.com/v1/audio-analysis/5L6rRwiISV9IrM9MFUI1M0,0.895,175493,0.326,"['adult standards', 'christmas', 'cowboy western', 'lounge']",5L6rRwiISV9IrM9MFUI1M0,8.15e-05,10,0.104,-14.416,1,0.175,108.52,4,https://api.spotify.com/v1/tracks/5L6rRwiISV9IrM9MFUI1M0,audio_features,spotify:track:5L6rRwiISV9IrM9MFUI1M0,0.919,1920s
136,0.987,https://api.spotify.com/v1/audio-analysis/0W7sz3EihWn3AQ4zGbdO7K,0.625,174420,0.0736,"['british comedy', 'comic']",0W7sz3EihWn3AQ4zGbdO7K,4.23e-05,5,0.109,-19.749,1,0.135,137.096,4,https://api.spotify.com/v1/tracks/0W7sz3EihWn3AQ4zGbdO7K,audio_features,spotify:track:0W7sz3EihWn3AQ4zGbdO7K,0.721,1920s
137,0.976,https://api.spotify.com/v1/audio-analysis/31U6ge6UEX5MWLFuZqhzjZ,0.659,212693,0.235,"['blues', 'chicago blues', 'delta blues', 'traditional blues']",31U6ge6UEX5MWLFuZqhzjZ,0.418,1,0.059,-10.09,1,0.0551,122.915,4,https://api.spotify.com/v1/tracks/31U6ge6UEX5MWLFuZqhzjZ,audio_features,spotify:track:31U6ge6UEX5MWLFuZqhzjZ,0.762,1920s
138,0.879,https://api.spotify.com/v1/audio-analysis/3tH8Y5S8kt2n0gPD7Zw5kL,0.605,194173,0.404,"['adult standards', 'christmas', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'swing', 'vocal jazz']",3tH8Y5S8kt2n0gPD7Zw5kL,7.55e-05,5,0.114,-7.418,1,0.0581,142.135,4,https://api.spotify.com/v1/tracks/3tH8Y5S8kt2n0gPD7Zw5kL,audio_features,spotify:track:3tH8Y5S8kt2n0gPD7Zw5kL,0.777,1920s
139,0.927,https://api.spotify.com/v1/audio-analysis/3hU6IyuOfpLvGxIEND5k85,0.548,161400,0.545,"['appalachian folk', 'blues', 'country blues', 'old-time', 'traditional blues', 'traditional folk']",3hU6IyuOfpLvGxIEND5k85,0.878,1,0.116,-13.066,1,0.061,155.924,4,https://api.spotify.com/v1/tracks/3hU6IyuOfpLvGxIEND5k85,audio_features,spotify:track:3hU6IyuOfpLvGxIEND5k85,0.806,1920s
140,0.87,https://api.spotify.com/v1/audio-analysis/1skOYEemV9MZ5dxY133IWi,0.501,171493,0.201,"['acousmatic', 'exotica', 'experimental', 'laboratorio', 'lounge', 'moog', 'space age pop']",1skOYEemV9MZ5dxY133IWi,0.000207,5,0.0793,-17.565,1,0.0434,176.281,4,https://api.spotify.com/v1/tracks/1skOYEemV9MZ5dxY133IWi,audio_features,spotify:track:1skOYEemV9MZ5dxY133IWi,0.716,1920s
141,0.939,https://api.spotify.com/v1/audio-analysis/0RePJvFfJGbumVS2ztJH73,0.365,199800,0.0676,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'electric blues', 'traditional blues', 'traditional folk']",0RePJvFfJGbumVS2ztJH73,0.0273,9,0.105,-22.389,1,0.0401,81.745,5,https://api.spotify.com/v1/tracks/0RePJvFfJGbumVS2ztJH73,audio_features,spotify:track:0RePJvFfJGbumVS2ztJH73,0.219,1920s
142,0.927,https://api.spotify.com/v1/audio-analysis/2A60VG4r0YpWT0iysukZGH,0.62,187757,0.263,"['acoustic blues', 'blues', 'country blues', 'gospel blues', 'texas blues', 'traditional blues', 'traditional folk']",2A60VG4r0YpWT0iysukZGH,0.0,5,0.157,-12.11,1,0.0885,96.498,4,https://api.spotify.com/v1/tracks/2A60VG4r0YpWT0iysukZGH,audio_features,spotify:track:2A60VG4r0YpWT0iysukZGH,0.785,1920s
143,0.954,https://api.spotify.com/v1/audio-analysis/6XUaqfGqr0TQK2flk24spk,0.485,192307,0.269,"['acoustic blues', 'appalachian folk', 'blues', 'country blues', 'delta blues', 'jug band', 'old-time', 'piedmont blues', 'traditional blues', 'traditional folk']",6XUaqfGqr0TQK2flk24spk,0.000353,3,0.124,-16.423,1,0.0425,115.6,4,https://api.spotify.com/v1/tracks/6XUaqfGqr0TQK2flk24spk,audio_features,spotify:track:6XUaqfGqr0TQK2flk24spk,0.335,1920s
144,0.967,https://api.spotify.com/v1/audio-analysis/7FYbaiabYXI69YwA8mTstz,0.609,155520,0.28,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'traditional blues', 'traditional folk']",7FYbaiabYXI69YwA8mTstz,1.11e-05,6,0.142,-14.001,1,0.0358,143.589,4,https://api.spotify.com/v1/tracks/7FYbaiabYXI69YwA8mTstz,audio_features,spotify:track:7FYbaiabYXI69YwA8mTstz,0.21,1920s
145,0.912,https://api.spotify.com/v1/audio-analysis/5ffyBF45mluWAKawhlyAuj,0.717,162800,0.337,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",5ffyBF45mluWAKawhlyAuj,0.0,10,0.174,-12.239,1,0.0302,106.772,4,https://api.spotify.com/v1/tracks/5ffyBF45mluWAKawhlyAuj,audio_features,spotify:track:5ffyBF45mluWAKawhlyAuj,0.766,1920s
146,0.978,https://api.spotify.com/v1/audio-analysis/5oBWh0DbrHbuHDaCB7rgXe,0.504,173707,0.276,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",5oBWh0DbrHbuHDaCB7rgXe,1.91e-06,3,0.172,-11.506,1,0.0434,162.698,4,https://api.spotify.com/v1/tracks/5oBWh0DbrHbuHDaCB7rgXe,audio_features,spotify:track:5oBWh0DbrHbuHDaCB7rgXe,0.29,1920s
147,0.992,https://api.spotify.com/v1/audio-analysis/4xKOPH17zTLnjQWcGdKTbI,0.604,145973,0.342,"['appalachian folk', 'bluegrass', 'country gospel', 'cowboy western', 'folk', 'nashville sound', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group', 'western swing']",4xKOPH17zTLnjQWcGdKTbI,0.856,3,0.109,-9.659,1,0.0756,173.516,4,https://api.spotify.com/v1/tracks/4xKOPH17zTLnjQWcGdKTbI,audio_features,spotify:track:4xKOPH17zTLnjQWcGdKTbI,0.732,1920s
148,0.994,https://api.spotify.com/v1/audio-analysis/11yR8LYrznfqVw7PW8EbPC,0.502,167367,0.0996,"['bebop', 'cool jazz', 'french jazz', 'gypsy jazz', 'jazz', 'jazz guitar', 'swing', 'big band', 'jazz trumpet', 'stride', 'swing']",11yR8LYrznfqVw7PW8EbPC,0.0,2,0.327,-16.259,1,0.0499,98.782,4,https://api.spotify.com/v1/tracks/11yR8LYrznfqVw7PW8EbPC,audio_features,spotify:track:11yR8LYrznfqVw7PW8EbPC,0.778,1920s
149,0.817,https://api.spotify.com/v1/audio-analysis/5I7uflQYxq4AaA7T7lsVnc,0.561,196973,0.152,"['appalachian folk', 'old-time']",5I7uflQYxq4AaA7T7lsVnc,0.0,2,0.294,-16.854,1,0.0447,109.907,4,https://api.spotify.com/v1/tracks/5I7uflQYxq4AaA7T7lsVnc,audio_features,spotify:track:5I7uflQYxq4AaA7T7lsVnc,0.828,1920s
150,0.893,https://api.spotify.com/v1/audio-analysis/7gQGsDNqm82IZTb1mmpW2v,0.424,166173,0.455,"['country blues', 'memphis blues', 'traditional blues']",7gQGsDNqm82IZTb1mmpW2v,0.882,6,0.16,-8.631,0,0.0477,183.335,4,https://api.spotify.com/v1/tracks/7gQGsDNqm82IZTb1mmpW2v,audio_features,spotify:track:7gQGsDNqm82IZTb1mmpW2v,0.854,1920s
151,0.949,https://api.spotify.com/v1/audio-analysis/3LuZfyMqNYsqhU8Or2uHQ0,0.328,115133,0.209,"['big band', 'boogie-woogie', 'ragtime', 'stride', 'tin pan alley']",3LuZfyMqNYsqhU8Or2uHQ0,0.00241,8,0.143,-14.142,1,0.0373,82.641,5,https://api.spotify.com/v1/tracks/3LuZfyMqNYsqhU8Or2uHQ0,audio_features,spotify:track:3LuZfyMqNYsqhU8Or2uHQ0,0.328,1920s
152,0.92,https://api.spotify.com/v1/audio-analysis/2wF2JUCJmwWzloEH8Y0tRS,0.612,180627,0.316,[],2wF2JUCJmwWzloEH8Y0tRS,0.0,8,0.0917,-17.102,1,0.079,82.859,4,https://api.spotify.com/v1/tracks/2wF2JUCJmwWzloEH8Y0tRS,audio_features,spotify:track:2wF2JUCJmwWzloEH8Y0tRS,0.777,1920s
153,0.994,https://api.spotify.com/v1/audio-analysis/5FjGFVWFb6OILZhcFa5Lbv,0.633,173192,0.367,[],5FjGFVWFb6OILZhcFa5Lbv,0.000318,5,0.132,-12.348,1,0.233,81.996,4,https://api.spotify.com/v1/tracks/5FjGFVWFb6OILZhcFa5Lbv,audio_features,spotify:track:5FjGFVWFb6OILZhcFa5Lbv,0.645,1920s
154,0.994,https://api.spotify.com/v1/audio-analysis/5OSFLqvpocXF4qMvmnGaEz,0.611,207067,0.0986,[],5OSFLqvpocXF4qMvmnGaEz,0.86,8,0.105,-19.756,1,0.0534,104.212,4,https://api.spotify.com/v1/tracks/5OSFLqvpocXF4qMvmnGaEz,audio_features,spotify:track:5OSFLqvpocXF4qMvmnGaEz,0.392,1920s
155,0.94,https://api.spotify.com/v1/audio-analysis/0cvHgxqpTkREM1iOIwuF8d,0.688,168547,0.2,"['big band', 'jazz clarinet', 'ragtime', 'stride', 'swing']",0cvHgxqpTkREM1iOIwuF8d,0.0,11,0.189,-17.947,0,0.0591,103.419,4,https://api.spotify.com/v1/tracks/0cvHgxqpTkREM1iOIwuF8d,audio_features,spotify:track:0cvHgxqpTkREM1iOIwuF8d,0.478,1920s
156,0.943,https://api.spotify.com/v1/audio-analysis/2bOoB8zbJLcpymcTvx3qTA,0.536,201333,0.158,[],2bOoB8zbJLcpymcTvx3qTA,0.0,7,0.339,-13.805,0,0.0882,65.178,3,https://api.spotify.com/v1/tracks/2bOoB8zbJLcpymcTvx3qTA,audio_features,spotify:track:2bOoB8zbJLcpymcTvx3qTA,0.522,1920s
